Type:,Filename:,Part:,Our Vals:,Notes:,Discrepancy Type:,Discrepancy Notes:,Annotator:
FN,ONSEMICONDUCTOR_NSV12100UW3TCG,NSV12100UW3TCG,740,Entities do not have doc ONSEMICONDUCTOR_NSV12100UW3TCG.
FN,BC546-D,BC548BZL1G,6.0,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,CSEMS05382-1,BC548,5.0,"Entity parts: {'BC546A': ['45', '65', '30']}"
FN,DIODESINCORPORATED_ZXTP718MATA,ZXTP718MATC,300,Entity vals: ['20']
FN,DIODESINCORPORATED_ZXTP718MATA,ZXTP718MATC,4.0,Entity vals: ['20']
FN,TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV,2N2222AUATX,35,Entities do not have doc TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV.
FN,ONSEMICONDUCTOR_2N3442G,2N3442,200,Entity parts: {'2N3442G': ['140']}
FN,DIODESINCORPORATED_FZT651TC,FZT651TC,-55,Entity vals: ['60']
FN,DIODESINCORPORATED_FCX558TA,FCX558TA,PNP,Entity parts: {'AP02002': ['400']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29C,NPN,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,ONSEMICONDUCTOR_MMBTA92LT1G,MMBTA93LT1G,500,"Entity parts: {'MMBTA93L': ['200', '300']}"
FN,DIODESINCORPORATED_FCX690BTA,FCX690B,7,Entity parts: {'FCX690B-13R': ['45']}
FN,BC546-D,BC547A,6.0,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,STMICROELECTRONICS_HD1520FX,HD1520FX,5.5,Entity vals: ['700']
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29A-BP,150,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,MICROSEMIIREDIVISION_JAN2N918UB,2N918UB,N,Entity vals: ['15']
FN,MICROSEMICORPORATION_2N2484UB,2N2484UB,-65,Entity parts: {'2N2484UA': ['60']}
FN,BC546-D,BC547CG,50,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,SANKEN_2SD2082,2SD2082,NPN,Entity parts: {'2SB1382': ['120']}
FN,MICROCOMMERCIALCO_2N3904AP,2N3904-BP,150,Entities do not have doc MICROCOMMERCIALCO_2N3904AP.
FN,DIODESINCORPORATED_ZXT690BKTC,ZXT690BKQTC,1.6,Entities do not have doc DIODESINCORPORATED_ZXT690BKTC.
FN,DIODESINCORPORATED_ZXTP23140BFHTA,ZXTP23140BFHTA,40,Entity parts: {'ZXTP23140BFH': ['140']}
FN,MICROSEMICORPORATION_2N2484UB,2N2484UBC,225,Entity parts: {'2N2484UA': ['60']}
FN,DIODESINCORPORATED_FCX558TA,FCX558,0.7,Entity parts: {'AP02002': ['400']}
FN,DIODESINCORPORATED_ZXTN19100CGTA,ZXTN19100CGTA,3,Entity parts: {'ZXTN19100C': ['100']}
FN,ONSEMICONDUCTOR_MPSA12,MPSA12,625,Entities do not have doc ONSEMICONDUCTOR_MPSA12.
FN,STMICROELECTRONICS_BUV48A,BUV48A,15,Entity vals: ['450']
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213Y,120,Entity parts: {'2DA1213Y-13R': ['50']}
FN,ONSEMICONDUCTOR_MMBTA06WT1G,MMBTA06WT1G,NPN,Entity parts: {'MMBTA06WT1': ['80']}
FN,BC546-D,BC547BZL1G,50,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_2DD26527,2DD2652-7,-55,Entities do not have doc DIODESINCORPORATED_2DD26527.
FN,MICROSEMICORPORATION_2N2484UB,2N2484UB,225,Entity parts: {'2N2484UA': ['60']}
FN,BC546-D,BC547CG,100,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,CENTRALSEMICONDUCTORCORP_MPSA42,MPSA42,25,Entities do not have doc CENTRALSEMICONDUCTORCORP_MPSA42.
FN,CENTRALSEMICONDUCTORCORP_MPSA64,MPSA64,PNP,Entities do not have doc CENTRALSEMICONDUCTORCORP_MPSA64.
FN,MICROSEMICORPORATION_2N2484UB,2N2484UA,45,Entity vals: ['60']
FN,CENTRALSEMICONDUCTORCORP_MPSA64,MPSA62,625,Entities do not have doc CENTRALSEMICONDUCTORCORP_MPSA64.
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213O-13,150,Entity parts: {'2DA1213Y-13R': ['50']}
FN,CSEMS03485-1,2N3906,-65,Entity parts: {'2N3904': ['40']}
FN,DIODESINCORPORATED_ZXTP2008ZTA,ZXTP2008Z,PNP,Entities do not have doc DIODESINCORPORATED_ZXTP2008ZTA.
FN,CSEMS05382-1,BC547B,50,"Entity parts: {'BC546A': ['45', '65', '30']}"
FN,DIODESINCORPORATED_ZXT690BKTC,ZXT690BK,3.4,Entities do not have doc DIODESINCORPORATED_ZXT690BKTC.
FN,ONSEMICONDUCTOR_MMBTA06WT1G,MMBTA06WT1G,500,Entity parts: {'MMBTA06WT1': ['80']}
FN,ONSEMICONDUCTOR_MMBTA06WT1G,SMMBTA06WT3G,-55,Entity parts: {'MMBTA06WT1': ['80']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30A,5.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,ONSEMICONDUCTOR_MMBTA92LT1G,MMBTA92LT1G,PNP,"Entity parts: {'MMBTA93L': ['200', '300']}"
FN,ONSEMICONDUCTOR_MMBT6521LT1,MMBT6521LT1G,225,Entity parts: {'AN569': ['25']}
FN,STMICROELECTRONICS_STB13007DT4,STB13007DT4,NPN,Entity vals: ['400']
FN,BC546-D,BC546BG,200,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,ONSEMICONDUCTOR_MMBTA92LT1G,SMMBTA92L,Y,"Entity parts: {'MMBTA93L': ['200', '300']}"
FN,DIODESINCORPORATED_FCX491ATA,FCX491AQTA,1,Entity parts: {'FCX491ATA': ['40']}
FN,TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV,2N222AUA,-65,Entities do not have doc TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV.
FN,ONSEMICONDUCTOR_MMBTA06WT1G,SMMBTA06WT3G,150,Entity parts: {'MMBTA06WT1': ['80']}
FN,BC546-D,BC547B,110,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,SANKEN_2SC5100,2SC5100,150,Entity parts: {'2SC510': ['120']}
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-BP-HF,625,Entity parts: {'MPSA92-BP': ['300']}
FN,DIODESINCORPORATED_ZXTP2008ZTA,ZXTP2008ZTA,PNP,Entities do not have doc DIODESINCORPORATED_ZXTP2008ZTA.
FN,DIODESINCORPORATED_FZT651TC,FZT651TA,100,Entity parts: {'FZT651TC': ['60']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30A,30,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,BC546-D,BC546BRL1G,6.0,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_FCX491ATA,FCX491ATA,150,Entity vals: ['40']
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30A-BP-HF,5.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,BC546-D,BC547CG,-55,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,MICROCOMMERCIALCO_2N3904AP,2N3904-BP-HF,40,Entities do not have doc MICROCOMMERCIALCO_2N3904AP.
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213O-13,70,Entity parts: {'2DA1213Y-13R': ['50']}
FN,DIODESINCORPORATED_FCX558TA,FCX558TA,1.0,Entity parts: {'AP02002': ['400']}
FN,BC546-D,BC546BRL1G,80,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,STMICROELECTRONICS_BC14116,BC141-16,NPN,Entity parts: {'BC161-16': ['60']}
FN,DIODESINCORPORATED_FCX495TC,FCX495,7,Entity vals: ['150']
FN,NXPUSAINC_PN2222A116,PN2222A,35,Entity parts: {'PN2907A': ['40']}
FN,BC546-D,BC546B,110,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,BC546-D,BC548C,-55,"Entity vals: ['30', '45', '65']"
FN,ONSEMICONDUCTOR_MMBTA92LT1G,MMBTA92LT3G,-55,"Entity parts: {'MMBTA93L': ['200', '300']}"
FN,DIODESINCORPORATED_FMMT634QTA,FMMT634QTA,N,Entity vals: ['100']
FN,ONSEMICONDUCTOR_MJW3281A,MJW1302A,5.0,Entity parts: {'MJW3281AG': ['230']}
FN,STMICROELECTRONICS_STI130051,STI13005-1,150,Entity vals: ['400']
FN,STMICROELECTRONICS_2STF2550,2STF2550,5,Entity vals: ['50']
FN,BC546-D,BC548C,150,"Entity vals: ['30', '45', '65']"
FN,BC546-D,BC546B,6.0,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_ZTX603STZ,ZTX603,0.5000,"Entity parts: {'ZTX602': ['60', '80']}"
FN,DIODESINCORPORATED_FMMT634QTA,FMMT634Q,150,Entity parts: {'FMMT634QTA': ['100']}
FN,ONSEMICONDUCTOR_2N3442G,2N3442G,-65,Entity vals: ['140']
FN,DIODESINCORPORATED_FZT651TC,FZT651TC,150,Entity vals: ['60']
FN,DIODESINCORPORATED_FCX690BTA,FCX690B,2,Entity parts: {'FCX690B-13R': ['45']}
FN,DIODESINCORPORATED_FCX491ATA,FCX491ATA,NPN,Entity vals: ['40']
FN,DIODESINCORPORATED_ZTX603STZ,ZTX603,N,"Entity parts: {'ZTX602': ['60', '80']}"
FN,DIODESINCORPORATED_FCX558TA,FCX558TA,1.5,Entity parts: {'AP02002': ['400']}
FN,SANKEN_2SD2083,2SD2083,25,Entity vals: ['120']
FN,CSEMS05382-1,BC548B,100,"Entity parts: {'BC546A': ['45', '65', '30']}"
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29A-BP,-55,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,DIODESINCORPORATED_FMMT634QTA,FMMT634QTA,150,Entity vals: ['100']
FN,NXPUSAINC_PN2222A116,PN2222A-AP,-65,Entity parts: {'PN2907A': ['40']}
FN,ONSEMICONDUCTOR_MJW3281A,MJW1302A,200,Entity parts: {'MJW3281AG': ['230']}
FN,STMICROELECTRONICS_STI130051,STI13005-1,-65,Entity vals: ['400']
FN,DIODESINCORPORATED_FCX705TA,FCX705TA,140,Entity parts: {'FCX705': ['120']}
FN,CENTRALSEMICONDUCTORCORP_MPSA64,MPSA66,PNP,Entities do not have doc CENTRALSEMICONDUCTORCORP_MPSA64.
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30B-BP-HF,30,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,BC546-D,BC547C,420,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,MICROSEMIIREDIVISION_JAN2N918UB,2N918UB,50,Entity vals: ['15']
FN,DIODESINCORPORATED_ZXTP718MATA,ZXTP718MATC,12,Entity vals: ['20']
FN,DIODS13249-1,BC817-16,500,"Entity vals: ['25', '45']"
FN,DIODESINCORPORATED_FMMT634QTA,FMMT634Q,900,Entity parts: {'FMMT634QTA': ['100']}
FN,STMICROELECTRONICS_2STF2550,2STF2550,1.4,Entity vals: ['50']
FN,BC546-D,BC548C,110,"Entity vals: ['30', '45', '65']"
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213O-13,-55,Entity parts: {'2DA1213Y-13R': ['50']}
FN,ONSEMICONDUCTOR_BC489G,BC489A,NPN,Entity parts: {'BC489RL1G': ['80']}
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-AP-HF,625,Entity parts: {'MPSA92-BP': ['300']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29A,150,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,DIODESINCORPORATED_FMMT634QTA,FMMT634QTA,625,Entity vals: ['100']
FN,BC546-D,BC547CG,110,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,ONSEMICONDUCTOR_MJE18004D2G,MJE18004D2G,6,"Entity parts: {'MJE210': ['450', '100']}"
FN,ONSEMICONDUCTOR_NSS20600CF8T1G,NSS20600CF8T1G,250,Entity vals: ['20']
FN,DIODESINCORPORATED_ZXTP2008ZTA,ZXTP2008Z,50,Entities do not have doc DIODESINCORPORATED_ZXTP2008ZTA.
FN,ONSEMICONDUCTOR_MPSA12,MPSA12,150,Entities do not have doc ONSEMICONDUCTOR_MPSA12.
FN,TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV,2N2222AUATXV,30,Entities do not have doc TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV.
FN,STMICROELECTRONICS_2STF2550,2STF2550,N,Entity vals: ['50']
FN,DIODESINCORPORATED_ZXT690BKTC,ZXT690BK,Y,Entities do not have doc DIODESINCORPORATED_ZXT690BKTC.
FN,CENTRALSEMICONDUCTORCORP_MPSA64,MPSA63,PNP,Entities do not have doc CENTRALSEMICONDUCTORCORP_MPSA64.
FN,SANKEN_2SD2082,2SD2082,150,Entity parts: {'2SB1382': ['120']}
FN,CENTRALSEMICONDUCTORCORP_CENU45,CEN-U45,25000,Entity vals: ['40']
FN,DIODESINCORPORATED_ZXTP718MATA,ZXTP718MATA,3.5,Entity parts: {'ZXTP718MATC': ['20']}
FN,BC546-D,BC547BZL1G,110,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_FCX555TA,FCX555,7,Entity parts: {'AP02002': ['150']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29A-BP-HF,1.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30A-BP-HF,N,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,DIODESINCORPORATED_FCX705TA,FCX705,150,Entity vals: ['120']
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-AP-HF,150,Entity parts: {'MPSA92-BP': ['300']}
FN,CSEMS03485-1,2N3906,150,Entity parts: {'2N3904': ['40']}
FN,DIODESINCORPORATED_ZXTP26020DMFTA,ZXTP26020DMFTA,PNP,Entity parts: {'ZXTP26020DMF': ['20']}
FN,DIODESINCORPORATED_ZXTP2008ZTA,ZXTP2008Z,5.5,Entities do not have doc DIODESINCORPORATED_ZXTP2008ZTA.
FN,MICROCOMMERCIALCO_2N3904AP,2N3904-BP,60,Entities do not have doc MICROCOMMERCIALCO_2N3904AP.
FN,DIODESINCORPORATED_FZT651TC,FZT651,Y,Entity parts: {'FZT651TC': ['60']}
FN,ONSEMICONDUCTOR_MPS3646G,MPS3646,1.5,Entity vals: ['15']
FN,ONSEMICONDUCTOR_MJW3281A,MJW1302A,45,Entity parts: {'MJW3281AG': ['230']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30,-55,"Entity vals: ['40', '60', '80', '220', '100']"
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30A-BP-HF,150,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,MICROSEMIIREDIVISION_JAN2N918UB,2N918UB,20,Entity vals: ['15']
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213O-13,6,Entity parts: {'2DA1213Y-13R': ['50']}
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-AP-HF,N,Entity parts: {'MPSA92-BP': ['300']}
FN,BC546-D,BC547B,50,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,BC546-D,BC546BG,6.0,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_FCX495TC,FCX495-13R,7,Entity parts: {'FCX495': ['150']}
FN,CSEMS03485-1,2N3906,625,Entity parts: {'2N3904': ['40']}
FN,STMICROELECTRONICS_D45H11FP,D45H11FP,36,Entity vals: ['80']
FN,CSEMS05382-1,BC548,-65,"Entity parts: {'BC546A': ['45', '65', '30']}"
FN,DIODESINCORPORATED_FCX491ATA,FCX491AQTA,200,Entity parts: {'FCX491ATA': ['40']}
FN,DIODESINCORPORATED_FCX491ATA,FCX491ATA,-65,Entity vals: ['40']
FN,DIODESINCORPORATED_FCX495TC,FCX495,170,Entity vals: ['150']
FN,DIODESINCORPORATED_ZTX953STZ,ZTX953,PNP,Entity vals: ['100']
FN,ONSEMICONDUCTOR_MMBTA06WT1G,MMBTA06W,4.0,Entity parts: {'MMBTA06WT1': ['80']}
FN,CENTRALSEMICONDUCTORCORP_MPSA42,MPSA43,-65,Entities do not have doc CENTRALSEMICONDUCTORCORP_MPSA42.
FN,DIODESINCORPORATED_ZTX415STZ,ZTX415,175,Entity vals: ['100']
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30B-BP-HF,5.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,BC546-D,BC546BZL1G,100,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-AP,25,Entity parts: {'MPSA92-BP': ['300']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30C-BP-HF,1.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,ONSEMICONDUCTOR_MMBTA92LT1G,MMBTA93L,25,"Entity vals: ['200', '300']"
FN,ONSEMICONDUCTOR_MMBTA92LT1G,SMMBTA92LT3G,PNP,"Entity parts: {'MMBTA93L': ['200', '300']}"
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29B-BP-HF,15,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,ONSEMICONDUCTOR_MPSA12,MPSA12RLRA,10,Entities do not have doc ONSEMICONDUCTOR_MPSA12.
FN,ONSEMICONDUCTOR_MMBTA06WT1G,SMMBTA06WT3G,100,Entity parts: {'MMBTA06WT1': ['80']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29B-BP,1.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,DIODESINCORPORATED_ZXTP26020DMFTA,ZXTP26020DMFTA,1,Entity parts: {'ZXTP26020DMF': ['20']}
FN,SANKEN_STD01N,STD01P,N,"Entity parts: {'STD01': ['150', '30']}"
FN,CSEMS05382-1,BC546B,6.0,"Entity parts: {'BC546A': ['45', '65', '30']}"
FN,CSEMS03485-1,2N3905,15,Entity parts: {'2N3904': ['40']}
FN,ONSEMICONDUCTOR_2N3442G,2N3442,117,Entity parts: {'2N3442G': ['140']}
FN,DIODESINCORPORATED_ZXT690BKTC,ZXT690BK,500,Entities do not have doc DIODESINCORPORATED_ZXT690BKTC.
FN,DIODESINCORPORATED_FMMT634QTA,FMMT634Q,NPN,Entity parts: {'FMMT634QTA': ['100']}
FN,CENTRALSEMICONDUCTORCORP_MPSA64,MPSA65,N,Entities do not have doc CENTRALSEMICONDUCTORCORP_MPSA64.
FN,ONSEMICONDUCTOR_2N3442G,2N3442,-65,Entity parts: {'2N3442G': ['140']}
FN,DIODESINCORPORATED_FCX558TA,FCX558TA,15,Entity parts: {'AP02002': ['400']}
FN,BC546-D,BC547C,625,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,BC546-D,BC546B,NPN,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29A-BP,5.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29C-BP-HF,5.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,DIODESINCORPORATED_FCX705TA,FCX705,3000,Entity vals: ['120']
FN,ONSEMICONDUCTOR_MMBTA06WT1G,SMMBTA06WT3G,500,Entity parts: {'MMBTA06WT1': ['80']}
FN,DIODESINCORPORATED_FZT651TC,FZT651,100,Entity parts: {'FZT651TC': ['60']}
FN,DIODS13249-1,BC817,40,"Entity parts: {'BC817-16': ['25', '45']}"
FN,BC546-D,BC548BZL1G,200,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29B-BP-HF,N,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,CSEMS05382-1,BC548C,500,"Entity parts: {'BC546A': ['45', '65', '30']}"
FN,DIODESINCORPORATED_FCX555TA,FCX555,0.7,Entity parts: {'AP02002': ['150']}
FN,DIODESINCORPORATED_FZT651TC,FZT651TA,2,Entity parts: {'FZT651TC': ['60']}
FN,SANKEN_2SC5100,2SC5100,NPN,Entity parts: {'2SC510': ['120']}
FN,TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV,2N2222AUATX,50,Entities do not have doc TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV.
FN,DIODESINCORPORATED_ZXT690BKTC,ZXT690BKQTC,45,Entities do not have doc DIODESINCORPORATED_ZXT690BKTC.
FN,ONSEMICONDUCTOR_MMBTA92LT1G,MMBTA92LT1G,25,"Entity parts: {'MMBTA93L': ['200', '300']}"
FN,DIODESINCORPORATED_ZTX776,ZTX776,20,Entity vals: ['200']
FN,DIODESINCORPORATED_ZTX688BSTZ,ZTX688B,1,Entities do not have doc DIODESINCORPORATED_ZTX688BSTZ.
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30B-BP,150,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,MICROSEMICORPORATION_2N2484UB,2N2484UBC,50,Entity parts: {'2N2484UA': ['60']}
FN,TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV,2N2222AUA,6.0,Entities do not have doc TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV.
FN,DIODESINCORPORATED_2DD26527,2DD2652,15,Entities do not have doc DIODESINCORPORATED_2DD26527.
FN,BC546-D,BC548C,NPN,"Entity vals: ['30', '45', '65']"
FN,ONSEMICONDUCTOR_MMBTA92LT1G,SMMBTA92L,-55,"Entity parts: {'MMBTA93L': ['200', '300']}"
FN,ONSEMICONDUCTOR_NSV12100UW3TCG,NSS12100UW3TCG,5.0,Entities do not have doc ONSEMICONDUCTOR_NSV12100UW3TCG.
FN,ONSEMICONDUCTOR_BC489G,BC489,150,Entity parts: {'BC489RL1G': ['80']}
FN,CSEMS03485-1,2N3905,PNP,Entity parts: {'2N3904': ['40']}
FN,DIODS13249-1,BC817-40,50,"Entity parts: {'BC817-16': ['25', '45']}"
FN,STMICROELECTRONICS_D45H11FP,D45H11FP,40,Entity vals: ['80']
FN,ONSEMICONDUCTOR_BC489G,BC489,-55,Entity parts: {'BC489RL1G': ['80']}
FN,DIODESINCORPORATED_DXT790AP513,DXT790AP5-13,200,Entity parts: {'AP02002': ['40']}
FN,BC546-D,BC547CG,NPN,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_FCX491ATA,FCX491A,NPN,Entity parts: {'FCX491ATA': ['40']}
FN,MICROSEMICORPORATION_2N2484UB,2N2484UB,NPN,Entity parts: {'2N2484UA': ['60']}
FN,ONSEMICONDUCTOR_MJW3281A,MJW1302A,-65,Entity parts: {'MJW3281AG': ['230']}
FN,CSEMS05382-1,BC546A,NPN,"Entity vals: ['45', '65', '30']"
FN,DIODESINCORPORATED_FMMT597TC,FMMT597TA,0.2,Entity vals: ['300']
FN,CSEMS05382-1,BC547A,6.0,"Entity parts: {'BC546A': ['45', '65', '30']}"
FN,ONSEMICONDUCTOR_BC489G,BC489G,5.0,Entity parts: {'BC489RL1G': ['80']}
FN,BC546-D,BC547A,-55,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_DXT790AP513,DXT790AP5-13,3,Entity parts: {'AP02002': ['40']}
FN,ONSEMICONDUCTOR_MMBTA06WT1G,SMMBTA06WT3G,NPN,Entity parts: {'MMBTA06WT1': ['80']}
FN,TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV,2N222AUA,50,Entities do not have doc TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV.
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213Y-13,6,Entity parts: {'2DA1213Y-13R': ['50']}
FN,BC546-D,BC548CG,625,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,ONSEMICONDUCTOR_MJW3281A,MJW3281AG,NPN,Entity vals: ['230']
FN,ONSEMICONDUCTOR_2N3442G,2N3442,160,Entity parts: {'2N3442G': ['140']}
FN,DIODESINCORPORATED_FCX491ATA,FCX491ATA,N,Entity vals: ['40']
FN,BC546-D,BC547BG,NPN,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,BC546-D,BC546BRL1G,150,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,ONSEMICONDUCTOR_2N3442G,2N3442G,7.0,Entity vals: ['140']
FN,BC546-D,BC547,-55,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODS13249-1,BC817-16,50,"Entity vals: ['25', '45']"
FN,ONSEMICONDUCTOR_NSV12100UW3TCG,NSS12100UW3TCG,PNP,Entities do not have doc ONSEMICONDUCTOR_NSV12100UW3TCG.
FN,BC546-D,BC547A,625,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_DXT790AP513,DXT790AP5-13,150,Entity parts: {'AP02002': ['40']}
FN,DIODESINCORPORATED_ZTX776,ZTX776,50,Entity vals: ['200']
FN,DIODESINCORPORATED_ZXTN19100CGTA,ZXTN19100CGTA,NPN,Entity parts: {'ZXTN19100C': ['100']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30B-BP-HF,PNP,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,DIODESINCORPORATED_FCX491ATA,FCX491A,7,Entity parts: {'FCX491ATA': ['40']}
FN,DIODESINCORPORATED_ZTX603STZ,ZTX602,2000,"Entity vals: ['60', '80']"
FN,MICROCOMMERCIALCO_2N3904AP,2N3904-BP-HF,N,Entities do not have doc MICROCOMMERCIALCO_2N3904AP.
FN,DIODESINCORPORATED_ZXTP718MATA,ZXTP718MA,150,Entity parts: {'ZXTP718MATC': ['20']}
FN,ONSEMICONDUCTOR_MPS3646G,MPS3646,-55,Entity vals: ['15']
FN,DIODS13249-1,BC818,-55,"Entity parts: {'BC817-16': ['25', '45']}"
FN,STMICROELECTRONICS_STB13007DT4,STB13007DT4,-65,Entity vals: ['400']
FN,BC546-D,BC547ARL,50,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,BC546-D,BC548CZL1G,100,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,DIODESINCORPORATED_DXT790AP513,DXT790AP5,PNP,Entity parts: {'AP02002': ['40']}
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-AP,150,Entity parts: {'MPSA92-BP': ['300']}
FN,DIODESINCORPORATED_ZTX789ASTZ,ZTX789A,5,Entity vals: ['25']
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29A,1.0,"Entity parts: {'TIP30': ['40', '60', '80', '220', '100']}"
FN,TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV,2N222AUA,75,Entities do not have doc TTELECTRONICSOPTEKTECHNOLOGY_2N2222AUATXV.
FN,CSEMS05382-1,BC546A,500,"Entity vals: ['45', '65', '30']"
FN,DIODESINCORPORATED_ZTX603STZ,ZTX602,N,"Entity vals: ['60', '80']"
FN,DIODS13249-1,BC817-25,NPN,"Entity parts: {'BC817-16': ['25', '45']}"
FN,DIODESINCORPORATED_FCX491ATA,FCX491A,1,Entity parts: {'FCX491ATA': ['40']}
FN,BC546-D,BC546BZL1G,-55,"Entity parts: {'BC548C': ['30', '45', '65']}"
FN,MICROSEMIIREDIVISION_JAN2N918UB,2N918UB,-65,Entity vals: ['15']
